Comunidades y Ciudades Autnomas,Provincias,Periodo,Total
09 Catalua,Tarragona,2016,101
09 Catalua,Tarragona,2016,96
09 Catalua,Tarragona,2016,86
09 Catalua,Tarragona,2016,97
09 Catalua,Tarragona,2016,91
09 Catalua,Tarragona,2016,100
09 Catalua,Tarragona,2016,68
09 Catalua,Tarragona,2016,95
09 Catalua,Tarragona,2016,89
09 Catalua,Tarragona,2015,94
09 Catalua,Tarragona,2015,95
09 Catalua,Tarragona,2015,66
09 Catalua,Tarragona,2015,89
09 Catalua,Tarragona,2015,78
09 Catalua,Tarragona,2015,119
09 Catalua,Tarragona,2015,90
09 Catalua,Tarragona,2015,98
09 Catalua,Tarragona,2015,84
09 Catalua,Tarragona,2015,107
09 Catalua,Tarragona,2015,122
09 Catalua,Tarragona,2015,146
09 Catalua,Tarragona,2014,166
09 Catalua,Tarragona,2014,138
09 Catalua,Tarragona,2014,118
09 Catalua,Tarragona,2014,106
09 Catalua,Tarragona,2014,197
09 Catalua,Tarragona,2014,221
09 Catalua,Tarragona,2014,224
09 Catalua,Tarragona,2014,247
09 Catalua,Tarragona,2014,201
09 Catalua,Tarragona,2014,210
09 Catalua,Tarragona,2014,210
09 Catalua,Tarragona,2014,286
09 Catalua,Tarragona,2013,227
09 Catalua,Tarragona,2013,218
09 Catalua,Tarragona,2013,183
09 Catalua,Tarragona,2013,260
09 Catalua,Tarragona,2013,327
09 Catalua,Tarragona,2013,313
09 Catalua,Tarragona,2013,255
09 Catalua,Tarragona,2013,286
09 Catalua,Tarragona,2013,204
09 Catalua,Tarragona,2013,191
09 Catalua,Tarragona,2013,422
09 Catalua,Tarragona,2013,349
09 Catalua,Tarragona,2012,192
09 Catalua,Tarragona,2012,287
09 Catalua,Tarragona,2012,352
09 Catalua,Tarragona,2012,227
09 Catalua,Tarragona,2012,299
09 Catalua,Tarragona,2012,246
09 Catalua,Tarragona,2012,259
09 Catalua,Tarragona,2012,201
09 Catalua,Tarragona,2012,211
09 Catalua,Tarragona,2012,210
09 Catalua,Tarragona,2012,428
09 Catalua,Tarragona,2012,474
09 Catalua,Tarragona,2011,164
09 Catalua,Tarragona,2011,389
09 Catalua,Tarragona,2011,176
09 Catalua,Tarragona,2011,288
09 Catalua,Tarragona,2011,343
09 Catalua,Tarragona,2011,333
09 Catalua,Tarragona,2011,173
09 Catalua,Tarragona,2011,263
09 Catalua,Tarragona,2011,308
09 Catalua,Tarragona,2011,419
09 Catalua,Tarragona,2011,413
09 Catalua,Tarragona,2011,318
09 Catalua,Tarragona,2010,270
09 Catalua,Tarragona,2010,313
09 Catalua,Tarragona,2010,212
09 Catalua,Tarragona,2010,280
09 Catalua,Tarragona,2010,387
09 Catalua,Tarragona,2010,382
09 Catalua,Tarragona,2010,340
09 Catalua,Tarragona,2010,283
09 Catalua,Tarragona,2010,316
09 Catalua,Tarragona,2010,273
09 Catalua,Tarragona,2010,374
09 Catalua,Tarragona,2010,395
09 Catalua,Tarragona,2009,247
09 Catalua,Tarragona,2009,330
09 Catalua,Tarragona,2009,233
09 Catalua,Tarragona,2009,265
09 Catalua,Tarragona,2009,323
09 Catalua,Tarragona,2009,307
09 Catalua,Tarragona,2009,216
09 Catalua,Tarragona,2009,136
09 Catalua,Tarragona,2009,169
09 Catalua,Tarragona,2009,169
09 Catalua,Tarragona,2009,156
09 Catalua,Tarragona,2009,295
09 Catalua,Tarragona,2008,162
09 Catalua,Tarragona,2008,225
09 Catalua,Tarragona,2008,229
09 Catalua,Tarragona,2008,307
09 Catalua,Tarragona,2008,281
09 Catalua,Tarragona,2008,314
09 Catalua,Tarragona,2008,232
09 Catalua,Tarragona,2008,334
09 Catalua,Tarragona,2008,351
09 Catalua,Tarragona,2008,293
09 Catalua,Tarragona,2008,348
09 Catalua,Tarragona,2008,437
09 Catalua,Tarragona,2007,280
09 Catalua,Tarragona,2007,382
09 Catalua,Tarragona,2007,455
09 Catalua,Tarragona,2007,550
09 Catalua,Tarragona,2007,550
09 Catalua,Tarragona,2007,539
09 Catalua,Tarragona,2007,600
09 Catalua,Tarragona,2007,729
09 Catalua,Tarragona,2007,587
09 Catalua,Tarragona,2007,621
09 Catalua,Tarragona,2007,682
09 Catalua,Tarragona,2007,755
09 Catalua,Tarragona,2023,858
09 Catalua,Tarragona,2023,1082
09 Catalua,Tarragona,2023,1011
09 Catalua,Tarragona,2023,1210
09 Catalua,Tarragona,2022,939
09 Catalua,Tarragona,2022,1266
09 Catalua,Tarragona,2022,972
09 Catalua,Tarragona,2022,1303
09 Catalua,Tarragona,2022,1099
09 Catalua,Tarragona,2022,1293
09 Catalua,Tarragona,2022,1195
09 Catalua,Tarragona,2022,1123
09 Catalua,Tarragona,2022,1021
09 Catalua,Tarragona,2022,1199
09 Catalua,Tarragona,2022,1063
09 Catalua,Tarragona,2022,1048
09 Catalua,Tarragona,2021,1068
09 Catalua,Tarragona,2021,975
09 Catalua,Tarragona,2021,916
09 Catalua,Tarragona,2021,1100
09 Catalua,Tarragona,2021,1191
09 Catalua,Tarragona,2021,974
09 Catalua,Tarragona,2021,1005
09 Catalua,Tarragona,2021,1001
09 Catalua,Tarragona,2021,951
09 Catalua,Tarragona,2021,941
09 Catalua,Tarragona,2021,704
09 Catalua,Tarragona,2021,832
09 Catalua,Tarragona,2020,767
09 Catalua,Tarragona,2020,850
09 Catalua,Tarragona,2020,790
09 Catalua,Tarragona,2020,728
09 Catalua,Tarragona,2020,642
09 Catalua,Tarragona,2020,592
09 Catalua,Tarragona,2020,483
09 Catalua,Tarragona,2020,393
09 Catalua,Tarragona,2020,479
09 Catalua,Tarragona,2020,692
09 Catalua,Tarragona,2020,872
09 Catalua,Tarragona,2020,927
09 Catalua,Tarragona,2019,730
09 Catalua,Tarragona,2019,747
09 Catalua,Tarragona,2019,876
09 Catalua,Tarragona,2019,697
09 Catalua,Tarragona,2019,734
09 Catalua,Tarragona,2019,966
09 Catalua,Tarragona,2019,852
09 Catalua,Tarragona,2019,989
09 Catalua,Tarragona,2019,786
09 Catalua,Tarragona,2019,775
09 Catalua,Tarragona,2019,782
09 Catalua,Tarragona,2019,1005
09 Catalua,Tarragona,2018,632
09 Catalua,Tarragona,2018,822
09 Catalua,Tarragona,2018,885
09 Catalua,Tarragona,2018,684
09 Catalua,Tarragona,2018,846
09 Catalua,Tarragona,2018,887
09 Catalua,Tarragona,2018,831
09 Catalua,Tarragona,2018,820
09 Catalua,Tarragona,2018,755
09 Catalua,Tarragona,2018,704
09 Catalua,Tarragona,2018,714
09 Catalua,Tarragona,2018,934
09 Catalua,Tarragona,2017,654
09 Catalua,Tarragona,2017,735
09 Catalua,Tarragona,2017,665
09 Catalua,Tarragona,2017,674
09 Catalua,Tarragona,2017,819
09 Catalua,Tarragona,2017,758
09 Catalua,Tarragona,2017,735
09 Catalua,Tarragona,2017,843
09 Catalua,Tarragona,2017,596
09 Catalua,Tarragona,2017,717
09 Catalua,Tarragona,2017,609
09 Catalua,Tarragona,2017,842
09 Catalua,Tarragona,2016,667
09 Catalua,Tarragona,2016,716
09 Catalua,Tarragona,2016,670
09 Catalua,Tarragona,2016,645
09 Catalua,Tarragona,2016,778
09 Catalua,Tarragona,2016,689
09 Catalua,Tarragona,2016,644
09 Catalua,Tarragona,2016,598
09 Catalua,Tarragona,2016,546
09 Catalua,Tarragona,2016,523
09 Catalua,Tarragona,2016,499
09 Catalua,Tarragona,2016,560
09 Catalua,Tarragona,2015,541
09 Catalua,Tarragona,2015,477
09 Catalua,Tarragona,2015,526
09 Catalua,Tarragona,2015,580
09 Catalua,Tarragona,2015,497
09 Catalua,Tarragona,2015,606
09 Catalua,Tarragona,2015,502
09 Catalua,Tarragona,2015,585
09 Catalua,Tarragona,2015,468
09 Catalua,Tarragona,2015,385
09 Catalua,Tarragona,2015,467
09 Catalua,Tarragona,2015,509
09 Catalua,Tarragona,2014,410
09 Catalua,Tarragona,2014,432
09 Catalua,Tarragona,2014,469
09 Catalua,Tarragona,2014,342
09 Catalua,Tarragona,2014,396
09 Catalua,Tarragona,2014,452
09 Catalua,Tarragona,2014,338
09 Catalua,Tarragona,2014,321
09 Catalua,Tarragona,2014,324
09 Catalua,Tarragona,2014,326
09 Catalua,Tarragona,2014,315
09 Catalua,Tarragona,2014,406
09 Catalua,Tarragona,2013,302
09 Catalua,Tarragona,2013,339
09 Catalua,Tarragona,2013,287
09 Catalua,Tarragona,2013,304
09 Catalua,Tarragona,2013,298
09 Catalua,Tarragona,2013,355
09 Catalua,Tarragona,2013,288
09 Catalua,Tarragona,2013,496
09 Catalua,Tarragona,2013,302
09 Catalua,Tarragona,2013,199
09 Catalua,Tarragona,2013,430
09 Catalua,Tarragona,2013,454
09 Catalua,Tarragona,2012,271
09 Catalua,Tarragona,2012,323
09 Catalua,Tarragona,2012,387
09 Catalua,Tarragona,2012,286
09 Catalua,Tarragona,2012,407
09 Catalua,Tarragona,2012,328
09 Catalua,Tarragona,2012,286
09 Catalua,Tarragona,2012,265
09 Catalua,Tarragona,2012,217
09 Catalua,Tarragona,2012,250
09 Catalua,Tarragona,2012,352
09 Catalua,Tarragona,2012,333
09 Catalua,Tarragona,2011,241
09 Catalua,Tarragona,2011,270
09 Catalua,Tarragona,2011,215
09 Catalua,Tarragona,2011,222
09 Catalua,Tarragona,2011,332
09 Catalua,Tarragona,2011,245
09 Catalua,Tarragona,2011,206
09 Catalua,Tarragona,2011,289
09 Catalua,Tarragona,2011,215
09 Catalua,Tarragona,2011,256
09 Catalua,Tarragona,2011,438
09 Catalua,Tarragona,2011,370
09 Catalua,Tarragona,2010,301
09 Catalua,Tarragona,2010,239
09 Catalua,Tarragona,2010,211
09 Catalua,Tarragona,2010,278
09 Catalua,Tarragona,2010,326
09 Catalua,Tarragona,2010,400
09 Catalua,Tarragona,2010,277
09 Catalua,Tarragona,2010,296
09 Catalua,Tarragona,2010,285
09 Catalua,Tarragona,2010,331
09 Catalua,Tarragona,2010,312
09 Catalua,Tarragona,2010,297
09 Catalua,Tarragona,2009,257
09 Catalua,Tarragona,2009,315
09 Catalua,Tarragona,2009,293
09 Catalua,Tarragona,2009,249
09 Catalua,Tarragona,2009,277
09 Catalua,Tarragona,2009,265
09 Catalua,Tarragona,2009,299
09 Catalua,Tarragona,2009,308
09 Catalua,Tarragona,2009,288
09 Catalua,Tarragona,2009,338
09 Catalua,Tarragona,2009,282
09 Catalua,Tarragona,2009,304
09 Catalua,Tarragona,2008,255
09 Catalua,Tarragona,2008,280
09 Catalua,Tarragona,2008,335
09 Catalua,Tarragona,2008,325
09 Catalua,Tarragona,2008,379
09 Catalua,Tarragona,2008,484
09 Catalua,Tarragona,2008,420
09 Catalua,Tarragona,2008,475
09 Catalua,Tarragona,2008,628
09 Catalua,Tarragona,2008,539
09 Catalua,Tarragona,2008,679
09 Catalua,Tarragona,2008,725
09 Catalua,Tarragona,2007,547
09 Catalua,Tarragona,2007,716
09 Catalua,Tarragona,2007,744
09 Catalua,Tarragona,2007,688
09 Catalua,Tarragona,2007,917
09 Catalua,Tarragona,2007,876
09 Catalua,Tarragona,2007,1051
09 Catalua,Tarragona,2007,1150
09 Catalua,Tarragona,2007,1094
09 Catalua,Tarragona,2007,1212
09 Catalua,Tarragona,2007,1153
09 Catalua,Tarragona,2007,1391
09 Catalua,Tarragona,2023,1007
09 Catalua,Tarragona,2023,1293
09 Catalua,Tarragona,2023,1142
09 Catalua,Tarragona,2023,1361
09 Catalua,Tarragona,2022,1030
09 Catalua,Tarragona,2022,1448
09 Catalua,Tarragona,2022,1152
09 Catalua,Tarragona,2022,1514
09 Catalua,Tarragona,2022,1239
09 Catalua,Tarragona,2022,1473
09 Catalua,Tarragona,2022,1336
09 Catalua,Tarragona,2022,1284
09 Catalua,Tarragona,2022,1145
09 Catalua,Tarragona,2022,1395
09 Catalua,Tarragona,2022,1210
09 Catalua,Tarragona,2022,1246
09 Catalua,Tarragona,2021,1218
09 Catalua,Tarragona,2021,1098
09 Catalua,Tarragona,2021,1035
09 Catalua,Tarragona,2021,1231
09 Catalua,Tarragona,2021,1348
09 Catalua,Tarragona,2021,1097
09 Catalua,Tarragona,2021,1153
09 Catalua,Tarragona,2021,1148
09 Catalua,Tarragona,2021,1056
09 Catalua,Tarragona,2021,1084
09 Catalua,Tarragona,2021,855
09 Catalua,Tarragona,2021,936
09 Catalua,Tarragona,2020,859
09 Catalua,Tarragona,2020,939
09 Catalua,Tarragona,2020,853
09 Catalua,Tarragona,2020,864
09 Catalua,Tarragona,2020,705
09 Catalua,Tarragona,2020,639
09 Catalua,Tarragona,2020,523
09 Catalua,Tarragona,2020,432
09 Catalua,Tarragona,2020,513
09 Catalua,Tarragona,2020,746
09 Catalua,Tarragona,2020,924
09 Catalua,Tarragona,2020,983
09 Catalua,Tarragona,2019,771
09 Catalua,Tarragona,2019,796
09 Catalua,Tarragona,2019,938
09 Catalua,Tarragona,2019,752
09 Catalua,Tarragona,2019,825
09 Catalua,Tarragona,2019,1049
09 Catalua,Tarragona,2019,909
09 Catalua,Tarragona,2019,1070
09 Catalua,Tarragona,2019,840
09 Catalua,Tarragona,2019,852
09 Catalua,Tarragona,2019,862
09 Catalua,Tarragona,2019,1082
09 Catalua,Tarragona,2018,699
09 Catalua,Tarragona,2018,984
09 Catalua,Tarragona,2018,983
09 Catalua,Tarragona,2018,811
09 Catalua,Tarragona,2018,962
09 Catalua,Tarragona,2018,973
09 Catalua,Tarragona,2018,939
09 Catalua,Tarragona,2018,898
09 Catalua,Tarragona,2018,818
09 Catalua,Tarragona,2018,769
09 Catalua,Tarragona,2018,811
09 Catalua,Tarragona,2018,1019
09 Catalua,Tarragona,2017,726
09 Catalua,Tarragona,2017,930
09 Catalua,Tarragona,2017,760
09 Catalua,Tarragona,2017,772
09 Catalua,Tarragona,2017,894
09 Catalua,Tarragona,2017,1028
09 Catalua,Tarragona,2017,854
09 Catalua,Tarragona,2017,961
09 Catalua,Tarragona,2017,648
09 Catalua,Tarragona,2017,804
09 Catalua,Tarragona,2017,705
09 Catalua,Tarragona,2017,875
09 Catalua,Tarragona,2016,733
09 Catalua,Tarragona,2016,793
09 Catalua,Tarragona,2016,729
09 Catalua,Tarragona,2016,727
09 Catalua,Tarragona,2016,850
09 Catalua,Tarragona,2016,748
09 Catalua,Tarragona,2016,718
09 Catalua,Tarragona,2016,674
09 Catalua,Tarragona,2016,615
09 Catalua,Tarragona,2016,577
09 Catalua,Tarragona,2016,583
09 Catalua,Tarragona,2016,626
09 Catalua,Tarragona,2015,616
09 Catalua,Tarragona,2015,553
09 Catalua,Tarragona,2015,576
09 Catalua,Tarragona,2015,647
09 Catalua,Tarragona,2015,560
09 Catalua,Tarragona,2015,706
09 Catalua,Tarragona,2015,572
09 Catalua,Tarragona,2015,667
09 Catalua,Tarragona,2015,526
09 Catalua,Tarragona,2015,468
09 Catalua,Tarragona,2015,560
09 Catalua,Tarragona,2015,638
09 Catalua,Tarragona,2014,560
09 Catalua,Tarragona,2014,552
09 Catalua,Tarragona,2014,570
09 Catalua,Tarragona,2014,428
09 Catalua,Tarragona,2014,579
09 Catalua,Tarragona,2014,650
09 Catalua,Tarragona,2014,551
09 Catalua,Tarragona,2014,543
09 Catalua,Tarragona,2014,500
09 Catalua,Tarragona,2014,505
09 Catalua,Tarragona,2014,510
09 Catalua,Tarragona,2014,665
09 Catalua,Tarragona,2013,520
09 Catalua,Tarragona,2013,545
09 Catalua,Tarragona,2013,453
09 Catalua,Tarragona,2013,546
09 Catalua,Tarragona,2013,610
09 Catalua,Tarragona,2013,652
09 Catalua,Tarragona,2013,533
09 Catalua,Tarragona,2013,750
09 Catalua,Tarragona,2013,492
09 Catalua,Tarragona,2013,382
09 Catalua,Tarragona,2013,782
09 Catalua,Tarragona,2013,779
09 Catalua,Tarragona,2012,453
09 Catalua,Tarragona,2012,599
09 Catalua,Tarragona,2012,724
09 Catalua,Tarragona,2012,500
09 Catalua,Tarragona,2012,681
09 Catalua,Tarragona,2012,549
09 Catalua,Tarragona,2012,518
09 Catalua,Tarragona,2012,447
09 Catalua,Tarragona,2012,414
09 Catalua,Tarragona,2012,450
09 Catalua,Tarragona,2012,720
09 Catalua,Tarragona,2012,709
09 Catalua,Tarragona,2011,391
09 Catalua,Tarragona,2011,646
09 Catalua,Tarragona,2011,381
09 Catalua,Tarragona,2011,487
09 Catalua,Tarragona,2011,630
09 Catalua,Tarragona,2011,547
09 Catalua,Tarragona,2011,368
09 Catalua,Tarragona,2011,520
09 Catalua,Tarragona,2011,477
09 Catalua,Tarragona,2011,482
09 Catalua,Tarragona,2011,761
09 Catalua,Tarragona,2011,619
09 Catalua,Tarragona,2010,555
09 Catalua,Tarragona,2010,529
09 Catalua,Tarragona,2010,420
09 Catalua,Tarragona,2010,545
09 Catalua,Tarragona,2010,704
09 Catalua,Tarragona,2010,769
09 Catalua,Tarragona,2010,598
09 Catalua,Tarragona,2010,563
09 Catalua,Tarragona,2010,597
09 Catalua,Tarragona,2010,586
09 Catalua,Tarragona,2010,668
09 Catalua,Tarragona,2010,667
09 Catalua,Tarragona,2009,490
09 Catalua,Tarragona,2009,631
09 Catalua,Tarragona,2009,488
09 Catalua,Tarragona,2009,506
09 Catalua,Tarragona,2009,594
09 Catalua,Tarragona,2009,567
09 Catalua,Tarragona,2009,507
09 Catalua,Tarragona,2009,440
09 Catalua,Tarragona,2009,443
09 Catalua,Tarragona,2009,502
09 Catalua,Tarragona,2009,419
09 Catalua,Tarragona,2009,594
09 Catalua,Tarragona,2008,411
09 Catalua,Tarragona,2008,503
09 Catalua,Tarragona,2008,564
09 Catalua,Tarragona,2008,626
09 Catalua,Tarragona,2008,656
09 Catalua,Tarragona,2008,785
09 Catalua,Tarragona,2008,643
09 Catalua,Tarragona,2008,806
09 Catalua,Tarragona,2008,970
09 Catalua,Tarragona,2008,817
09 Catalua,Tarragona,2008,1014
09 Catalua,Tarragona,2008,1152
09 Catalua,Tarragona,2007,802
09 Catalua,Tarragona,2007,1090
09 Catalua,Tarragona,2007,1185
09 Catalua,Tarragona,2007,1233
09 Catalua,Tarragona,2007,1453
09 Catalua,Tarragona,2007,1397
09 Catalua,Tarragona,2007,1639
09 Catalua,Tarragona,2007,1857
09 Catalua,Tarragona,2007,1664
09 Catalua,Tarragona,2007,1823
09 Catalua,Tarragona,2007,1823
09 Catalua,Tarragona,2007,2126
09 Catalua,Tarragona,2023,26
09 Catalua,Tarragona,2023,22
09 Catalua,Tarragona,2023,32
09 Catalua,Tarragona,2023,44
09 Catalua,Tarragona,2022,31
09 Catalua,Tarragona,2022,30
09 Catalua,Tarragona,2022,31
09 Catalua,Tarragona,2022,40
09 Catalua,Tarragona,2022,14
09 Catalua,Tarragona,2022,23
09 Catalua,Tarragona,2022,39
09 Catalua,Tarragona,2022,24
09 Catalua,Tarragona,2022,26
09 Catalua,Tarragona,2022,22
09 Catalua,Tarragona,2022,18
09 Catalua,Tarragona,2022,19
09 Catalua,Tarragona,2021,24
09 Catalua,Tarragona,2021,57
09 Catalua,Tarragona,2021,23
09 Catalua,Tarragona,2021,37
09 Catalua,Tarragona,2021,29
09 Catalua,Tarragona,2021,22
09 Catalua,Tarragona,2021,23
09 Catalua,Tarragona,2021,31
09 Catalua,Tarragona,2021,17
09 Catalua,Tarragona,2021,20
09 Catalua,Tarragona,2021,20
09 Catalua,Tarragona,2021,28
09 Catalua,Tarragona,2020,27
09 Catalua,Tarragona,2020,25
09 Catalua,Tarragona,2020,22
09 Catalua,Tarragona,2020,21
09 Catalua,Tarragona,2020,17
09 Catalua,Tarragona,2020,18
09 Catalua,Tarragona,2020,16
09 Catalua,Tarragona,2020,11
09 Catalua,Tarragona,2020,18
09 Catalua,Tarragona,2020,18
09 Catalua,Tarragona,2020,36
09 Catalua,Tarragona,2020,29
09 Catalua,Tarragona,2019,20
09 Catalua,Tarragona,2019,23
09 Catalua,Tarragona,2019,36
09 Catalua,Tarragona,2019,21
09 Catalua,Tarragona,2019,21
09 Catalua,Tarragona,2019,35
09 Catalua,Tarragona,2019,26
09 Catalua,Tarragona,2019,36
09 Catalua,Tarragona,2019,24
09 Catalua,Tarragona,2019,29
09 Catalua,Tarragona,2019,29
09 Catalua,Tarragona,2019,35
09 Catalua,Tarragona,2018,20
09 Catalua,Tarragona,2018,28
09 Catalua,Tarragona,2018,21
09 Catalua,Tarragona,2018,26
09 Catalua,Tarragona,2018,23
09 Catalua,Tarragona,2018,28
09 Catalua,Tarragona,2018,27
09 Catalua,Tarragona,2018,33
09 Catalua,Tarragona,2018,34
09 Catalua,Tarragona,2018,17
09 Catalua,Tarragona,2018,19
09 Catalua,Tarragona,2018,25
09 Catalua,Tarragona,2017,32
09 Catalua,Tarragona,2017,24
09 Catalua,Tarragona,2017,21
09 Catalua,Tarragona,2017,17
09 Catalua,Tarragona,2017,30
09 Catalua,Tarragona,2017,23
09 Catalua,Tarragona,2017,17
09 Catalua,Tarragona,2017,26
09 Catalua,Tarragona,2017,25
09 Catalua,Tarragona,2017,24
09 Catalua,Tarragona,2017,27
09 Catalua,Tarragona,2017,100
09 Catalua,Tarragona,2016,18
09 Catalua,Tarragona,2016,19
09 Catalua,Tarragona,2016,16
09 Catalua,Tarragona,2016,19
09 Catalua,Tarragona,2016,24
09 Catalua,Tarragona,2016,27
09 Catalua,Tarragona,2016,23
09 Catalua,Tarragona,2016,15
09 Catalua,Tarragona,2016,31
09 Catalua,Tarragona,2016,14
09 Catalua,Tarragona,2016,11
09 Catalua,Tarragona,2016,23
09 Catalua,Tarragona,2015,19
09 Catalua,Tarragona,2015,19
09 Catalua,Tarragona,2015,16
09 Catalua,Tarragona,2015,22
09 Catalua,Tarragona,2015,15
09 Catalua,Tarragona,2015,19
09 Catalua,Tarragona,2015,20
09 Catalua,Tarragona,2015,16
09 Catalua,Tarragona,2015,26
09 Catalua,Tarragona,2015,24
09 Catalua,Tarragona,2015,29
09 Catalua,Tarragona,2015,17
09 Catalua,Tarragona,2014,16
09 Catalua,Tarragona,2014,18
09 Catalua,Tarragona,2014,17
09 Catalua,Tarragona,2014,20
09 Catalua,Tarragona,2014,14
09 Catalua,Tarragona,2014,23
09 Catalua,Tarragona,2014,11
09 Catalua,Tarragona,2014,25
09 Catalua,Tarragona,2014,25
09 Catalua,Tarragona,2014,31
09 Catalua,Tarragona,2014,15
09 Catalua,Tarragona,2014,27
09 Catalua,Tarragona,2013,9
09 Catalua,Tarragona,2013,12
09 Catalua,Tarragona,2013,17
09 Catalua,Tarragona,2013,18
09 Catalua,Tarragona,2013,15
09 Catalua,Tarragona,2013,16
09 Catalua,Tarragona,2013,10
09 Catalua,Tarragona,2013,32
09 Catalua,Tarragona,2013,14
09 Catalua,Tarragona,2013,8
09 Catalua,Tarragona,2013,70
09 Catalua,Tarragona,2013,24
09 Catalua,Tarragona,2012,10
09 Catalua,Tarragona,2012,11
09 Catalua,Tarragona,2012,15
09 Catalua,Tarragona,2012,13
09 Catalua,Tarragona,2012,25
09 Catalua,Tarragona,2012,25
09 Catalua,Tarragona,2012,27
09 Catalua,Tarragona,2012,19
09 Catalua,Tarragona,2012,14
09 Catalua,Tarragona,2012,10
09 Catalua,Tarragona,2012,60
09 Catalua,Tarragona,2012,98
09 Catalua,Tarragona,2011,14
09 Catalua,Tarragona,2011,13
09 Catalua,Tarragona,2011,10
09 Catalua,Tarragona,2011,23
09 Catalua,Tarragona,2011,45
09 Catalua,Tarragona,2011,31
09 Catalua,Tarragona,2011,11
09 Catalua,Tarragona,2011,32
09 Catalua,Tarragona,2011,46
09 Catalua,Tarragona,2011,193
09 Catalua,Tarragona,2011,90
09 Catalua,Tarragona,2011,69
09 Catalua,Tarragona,2010,16
09 Catalua,Tarragona,2010,23
09 Catalua,Tarragona,2010,3
09 Catalua,Tarragona,2010,13
09 Catalua,Tarragona,2010,9
09 Catalua,Tarragona,2010,13
09 Catalua,Tarragona,2010,19
09 Catalua,Tarragona,2010,16
09 Catalua,Tarragona,2010,4
09 Catalua,Tarragona,2010,18
09 Catalua,Tarragona,2010,18
09 Catalua,Tarragona,2010,25
09 Catalua,Tarragona,2009,14
09 Catalua,Tarragona,2009,14
09 Catalua,Tarragona,2009,38
09 Catalua,Tarragona,2009,8
09 Catalua,Tarragona,2009,6
09 Catalua,Tarragona,2009,5
09 Catalua,Tarragona,2009,8
09 Catalua,Tarragona,2009,4
09 Catalua,Tarragona,2009,14
09 Catalua,Tarragona,2009,5
09 Catalua,Tarragona,2009,19
09 Catalua,Tarragona,2009,5
09 Catalua,Tarragona,2008,6
09 Catalua,Tarragona,2008,2
09 Catalua,Tarragona,2008,0
09 Catalua,Tarragona,2008,6
09 Catalua,Tarragona,2008,4
09 Catalua,Tarragona,2008,13
09 Catalua,Tarragona,2008,9
09 Catalua,Tarragona,2008,3
09 Catalua,Tarragona,2008,9
09 Catalua,Tarragona,2008,15
09 Catalua,Tarragona,2008,13
09 Catalua,Tarragona,2008,10
09 Catalua,Tarragona,2007,25
09 Catalua,Tarragona,2007,8
09 Catalua,Tarragona,2007,14
09 Catalua,Tarragona,2007,5
09 Catalua,Tarragona,2007,14
09 Catalua,Tarragona,2007,18
09 Catalua,Tarragona,2007,12
09 Catalua,Tarragona,2007,22
09 Catalua,Tarragona,2007,17
09 Catalua,Tarragona,2007,10
09 Catalua,Tarragona,2007,12
09 Catalua,Tarragona,2007,20
