DATA INCENDI,CODI COMARCA,COMARCA,CODI MUNICIPI,TERMEMUNIC,HAARBRADES,HANOARBRAD,HANOFOREST,HAFORESTAL
23/07/2013,10,Baix Empordà,171539,Rupià,0.01,0.00,0.00,0.01
23/07/2013,3,Alt Penedès,82515,Santa Margarida i els Monjos,0.00,0.02,0.00,0.02
23/07/2013,37,Terra Alta,430228,Batea,2.60,1.20,0.14,3.80
24/07/2013,40,Vallès Occidental,81878,Sabadell,0.34,0.98,6.77,1.32
24/07/2013,7,Bages,82299,Sant Mateu de Bages,16.58,0.41,4.34,16.99
24/07/2013,6,Anoia,82508,Santa Margarida de Montbui,0.01,0.00,0.00,0.01
24/07/2013,9,Baix Ebre,430252,Benifallet,0.00,0.02,0.00,0.02
24/07/2013,9,Baix Ebre,430069,Aldover,0.00,0.00,0.00,0.00
25/07/2013,40,Vallès Occidental,81252,Montcada i Reixac,0.00,0.30,0.00,0.30
25/07/2013,26,Pallars Sobirà,252081,Soriguera,0.00,0.00,0.00,0.00
25/07/2013,30,Ribera d'Ebre,430607,Flix,0.00,0.07,0.00,0.07
25/07/2013,37,Terra Alta,430712,Horta de Sant Joan,0.02,0.00,0.00,0.02
26/07/2013,34,Selva,171805,Santa Coloma de Farners,0.09,0.00,0.01,0.09
26/07/2013,41,Vallès Oriental,82592,Santa Maria de Palautordera,0.48,0.00,0.25,0.48
26/07/2013,16,Conca de Barberà,431476,Solivella,0.04,0.18,2.20,0.22
28/07/2013,10,Baix Empordà,171241,Pals,0.00,0.00,0.00,0.00
28/07/2013,10,Baix Empordà,171812,Santa Cristina d'Aro,0.00,0.00,0.00,0.00
28/07/2013,13,Barcelonès,80193,Barcelona,0.02,0.00,0.00,0.02
28/07/2013,11,Baix Llobregat,82956,Vallirana,55.00,19.50,2.00,74.50
28/07/2013,9,Baix Ebre,430081,Alfara de Carles,0.00,0.00,0.00,0.00
29/07/2013,10,Baix Empordà,171997,Torroella de Montgrí,0.01,0.00,0.00,0.01
29/07/2013,2,Alt Empordà,171404,"Port de la Selva, el",0.00,0.05,0.00,0.05
29/07/2013,34,Selva,171805,Santa Coloma de Farners,0.01,0.00,0.00,0.01
29/07/2013,21,Maresme,81939,Sant Iscle de Vallalta,0.00,0.00,0.00,0.00
29/07/2013,21,Maresme,80752,Dosrius,0.02,0.00,0.00,0.02
29/07/2013,41,Vallès Oriental,81069,Llinars del Vallès,0.00,0.00,0.00,0.00
29/07/2013,21,Maresme,82824,Tiana,0.00,0.00,0.00,0.00
29/07/2013,41,Vallès Oriental,82482,Santa Eulàlia de Ronçana,0.00,0.00,0.00,0.00
29/07/2013,40,Vallès Occidental,80517,Castellar del Vallès,0.07,0.00,0.00,0.07
29/07/2013,24,Osona,81516,Oristà,0.01,0.00,0.00,0.01
29/07/2013,7,Bages,80121,Avinyó,0.00,0.00,0.00,0.00
29/07/2013,7,Bages,80180,Balsareny,0.04,0.00,0.00,0.04
29/07/2013,6,Anoia,81614,Piera,0.01,0.00,0.00,0.01
29/07/2013,3,Alt Penedès,81458,Olèrdola,0.00,0.50,0.00,0.50
29/07/2013,3,Alt Penedès,82270,Sant Martí Sarroca,0.09,0.00,0.00,0.09
29/07/2013,30,Ribera d'Ebre,430846,Miravet,17.92,6.67,4.82,24.59
30/07/2013,20,Gironès,170890,Llagostera,0.01,0.00,0.00,0.01
30/07/2013,20,Gironès,170448,Cassà de la Selva,0.01,0.00,0.00,0.01
30/07/2013,40,Vallès Occidental,81846,Rubí,0.00,0.02,0.00,0.02
31/07/2013,2,Alt Empordà,171582,Sant Climent Sescebes,0.00,0.70,0.00,0.70
31/07/2013,36,Tarragonès,431037,Perafort,0.50,3.60,0.50,4.10
01/08/2013,21,Maresme,80752,Dosrius,0.00,0.35,0.00,0.35
01/08/2013,7,Bages,82747,Súria,0.00,0.01,0.01,0.01
01/08/2013,9,Baix Ebre,431495,Tivenys,0.00,0.00,0.00,0.00
02/08/2013,41,Vallès Oriental,81069,Llinars del Vallès,0.00,0.00,0.00,0.00
02/08/2013,41,Vallès Oriental,81069,Llinars del Vallès,0.00,0.00,0.00,0.00
02/08/2013,40,Vallès Occidental,82798,Terrassa,0.27,0.00,2.51,0.27
03/08/2013,10,Baix Empordà,171812,Santa Cristina d'Aro,0.00,0.01,0.00,0.01
03/08/2013,11,Baix Llobregat,80689,Cervelló,0.00,0.02,0.00,0.02
03/08/2013,11,Baix Llobregat,80898,Gavà,0.00,0.01,0.00,0.01
03/08/2013,17,Garraf,82310,Sant Pere de Ribes,0.00,0.00,0.00,0.00
03/08/2013,17,Garraf,83073,Vilanova i la Geltrú,0.00,0.00,0.00,0.00
03/08/2013,3,Alt Penedès,80581,Castellet i la Gornal,0.00,0.00,0.00,0.00
03/08/2013,4,Alt Urgell,250772,Coll de Nargó,0.00,0.00,0.00,0.00
04/08/2013,10,Baix Empordà,171812,Santa Cristina d'Aro,0.00,0.00,0.00,0.00
04/08/2013,7,Bages,81136,Manresa,0.01,0.00,0.00,0.01
04/08/2013,35,Solsonès,252075,Solsona,0.00,0.01,0.00,0.01
05/08/2013,11,Baix Llobregat,80689,Cervelló,0.00,0.00,0.00,0.00
05/08/2013,3,Alt Penedès,80137,Avinyonet del Penedès,0.00,0.02,0.00,0.02
05/08/2013,6,Anoia,81043,"Llacuna, la",0.00,0.05,0.56,0.05
05/08/2013,1,Alt Camp,431325,Rodonyà,0.00,0.02,0.00,0.02
06/08/2013,7,Bages,81136,Manresa,0.00,0.01,0.00,0.01
06/08/2013,25,Pallars Jussà,251615,Conca de Dalt,0.00,0.10,0.00,0.10
06/08/2013,16,Conca de Barberà,431763,Vimbodí i Poblet,0.02,0.00,0.08,0.02
07/08/2013,40,Vallès Occidental,81252,Montcada i Reixac,0.00,0.00,0.00,0.00
08/08/2013,2,Alt Empordà,170926,Llançà,0.00,0.17,0.08,0.17
08/08/2013,20,Gironès,170890,Llagostera,0.00,0.00,0.00,0.00
08/08/2013,11,Baix Llobregat,82009,Sant Boi de Llobregat,0.00,0.26,0.00,0.26
08/08/2013,8,Baix Camp,431286,Riudecols,0.00,0.00,0.00,0.00
09/08/2013,21,Maresme,82845,Tordera,1.12,0.00,0.02,1.12
09/08/2013,24,Osona,81120,Manlleu,0.20,0.00,1.60,0.20
09/08/2013,40,Vallès Occidental,82055,Sant Cugat del Vallès,0.00,0.00,0.00,0.00
09/08/2013,40,Vallès Occidental,82055,Sant Cugat del Vallès,0.00,0.02,0.00,0.02
09/08/2013,11,Baix Llobregat,80898,Gavà,0.00,0.00,0.00,0.00
09/08/2013,11,Baix Llobregat,80898,Gavà,0.00,0.01,0.00,0.01
09/08/2013,6,Anoia,80214,Bellprat,2.15,0.52,11.03,2.67
10/08/2013,11,Baix Llobregat,81477,Olesa de Montserrat,0.00,0.02,0.00,0.02
10/08/2013,23,Noguera,250621,Camarasa,0.50,0.10,0.60,0.60
11/08/2013,13,Barcelonès,80193,Barcelona,0.00,0.00,0.00,0.00
13/08/2013,21,Maresme,82845,Tordera,0.01,0.00,0.00,0.01
13/08/2013,41,Vallès Oriental,82592,Santa Maria de Palautordera,1.70,0.00,0.00,1.70
13/08/2013,13,Barcelonès,80193,Barcelona,0.00,0.04,0.00,0.04
13/08/2013,6,Anoia,81629,"Hostalets de Pierola, els",0.01,0.00,0.00,0.01
13/08/2013,1,Alt Camp,430918,Mont-ral,0.00,0.00,0.00,0.00
14/08/2013,42,Moianès,80556,Castellcir,0.00,0.00,0.00,0.00
14/08/2013,31,Ripollès,171349,Planoles,0.00,0.00,0.00,0.00
14/08/2013,6,Anoia,81614,Piera,0.00,0.03,0.00,0.03
14/08/2013,1,Alt Camp,430017,Aiguamúrcia,8.64,58.94,0.30,67.58
15/08/2013,40,Vallès Occidental,81252,Montcada i Reixac,0.00,0.00,0.00,0.00
15/08/2013,11,Baix Llobregat,80765,Esparreguera,0.00,0.00,0.00,0.00
16/08/2013,41,Vallès Oriental,81363,Montornès del Vallès,0.00,0.35,0.00,0.35
16/08/2013,41,Vallès Oriental,81056,"Llagosta, la",0.00,0.03,0.05,0.03
16/08/2013,17,Garraf,81483,Olivella,0.00,0.00,0.00,0.00
16/08/2013,3,Alt Penedès,82877,Torrelavit,0.02,0.00,0.00,0.02
16/08/2013,1,Alt Camp,430017,Aiguamúrcia,0.00,0.00,0.00,0.00
16/08/2013,5,Alta Ribagorça,250432,"Vall de Boí, la",0.00,0.00,0.00,0.00
17/08/2013,11,Baix Llobregat,80898,Gavà,0.00,0.00,0.00,0.00
17/08/2013,3,Alt Penedès,82732,Subirats,0.06,0.00,0.00,0.06
17/08/2013,6,Anoia,81043,"Llacuna, la",0.20,0.00,0.00,0.20
17/08/2013,6,Anoia,82264,Sant Martí de Tous,0.01,0.00,0.00,0.01
17/08/2013,32,Segarra,252167,Talavera,0.00,0.00,0.00,0.00
18/08/2013,10,Baix Empordà,171812,Santa Cristina d'Aro,0.00,0.00,0.00,0.00
18/08/2013,11,Baix Llobregat,81141,Martorell,0.00,0.00,0.00,0.00
18/08/2013,3,Alt Penedès,81228,Mediona,0.07,0.00,0.00,0.07
19/08/2013,7,Bages,80538,Castellbell i el Vilar,0.00,0.00,0.00,0.00
19/08/2013,18,Garrigues,251180,Juncosa,0.07,0.00,0.00,0.07
19/08/2013,9,Baix Ebre,430252,Benifallet,0.22,0.00,0.00,0.22
20/08/2013,10,Baix Empordà,170340,Calonge i Sant Antoni,0.01,0.00,0.00,0.01
20/08/2013,21,Maresme,80095,Argentona,0.00,0.84,0.00,0.84
21/08/2013,21,Maresme,80351,Calella,0.00,0.18,0.00,0.18
22/08/2013,7,Bages,80109,Artés,0.00,0.00,0.00,0.00
22/08/2013,11,Baix Llobregat,80692,Collbató,0.00,0.02,0.00,0.02
22/08/2013,6,Anoia,81629,"Hostalets de Pierola, els",0.06,0.00,5.84,0.06
22/08/2013,15,Cerdanya,250518,Bellver de Cerdanya,0.00,0.00,0.00,0.00
23/08/2013,3,Alt Penedès,81228,Mediona,0.00,0.02,0.00,0.02
23/08/2013,22,Montsià,430445,"Sénia, la",0.00,0.00,0.00,0.00
26/08/2013,30,Ribera d'Ebre,430192,Ascó,0.00,0.79,0.00,0.79
26/08/2013,30,Ribera d'Ebre,430607,Flix,0.00,0.90,0.00,0.90
26/08/2013,30,Ribera d'Ebre,430607,Flix,0.00,0.59,0.16,0.59
26/08/2013,30,Ribera d'Ebre,430607,Flix,0.00,0.20,0.00,0.20
26/08/2013,30,Ribera d'Ebre,430607,Flix,0.00,0.09,0.00,0.09
26/08/2013,30,Ribera d'Ebre,430607,Flix,0.15,0.21,0.00,0.36
26/08/2013,30,Ribera d'Ebre,431251,Riba-roja d'Ebre,0.10,1.89,0.00,1.99
26/08/2013,30,Ribera d'Ebre,431251,Riba-roja d'Ebre,0.05,0.12,0.00,0.17
26/08/2013,30,Ribera d'Ebre,431251,Riba-roja d'Ebre,0.00,0.00,0.00,0.00
26/08/2013,30,Ribera d'Ebre,431251,Riba-roja d'Ebre,7.80,8.30,1.50,16.10
26/08/2013,30,Ribera d'Ebre,431251,Riba-roja d'Ebre,0.00,0.02,0.00,0.02
27/08/2013,21,Maresme,80351,Calella,0.00,0.05,0.00,0.05
28/08/2013,42,Moianès,80556,Castellcir,0.00,0.00,0.01,0.00
28/08/2013,33,Segrià,251425,Montoliu de Lleida,0.00,0.37,0.00,0.37
28/08/2013,30,Ribera d'Ebre,431251,Riba-roja d'Ebre,0.00,0.30,0.00,0.30
28/08/2013,9,Baix Ebre,430521,Xerta,0.02,0.00,0.00,0.02
30/08/2013,10,Baix Empordà,171609,Sant Feliu de Guíxols,0.60,0.60,0.00,1.20
31/08/2013,36,Tarragonès,430477,Constantí,0.03,0.00,0.00,0.03
01/09/2013,11,Baix Llobregat,81234,Molins de Rei,0.00,0.01,0.05,0.01
03/09/2013,33,Segrià,251207,Lleida,0.00,0.08,0.00,0.08
04/09/2013,18,Garrigues,251180,Juncosa,0.40,0.00,0.00,0.40
05/09/2013,34,Selva,170237,Blanes,1.00,0.00,0.10,1.00
05/09/2013,11,Baix Llobregat,81141,Martorell,0.00,0.80,0.00,0.80
05/09/2013,3,Alt Penedès,82732,Subirats,0.00,0.04,0.00,0.04
06/09/2013,41,Vallès Oriental,81810,"Roca del Vallès, la",0.01,0.00,0.00,0.01
06/09/2013,24,Osona,80673,Centelles,0.00,0.00,0.00,0.00
06/09/2013,41,Vallès Oriental,80235,Bigues i Riells,0.00,0.00,0.00,0.00
06/09/2013,7,Bages,81398,Mura,0.00,0.00,0.00,0.00
06/09/2013,7,Bages,81825,"Pont de Vilomara i Rocafort, el",0.08,0.00,0.00,0.08
10/09/2013,40,Vallès Occidental,82798,Terrassa,0.00,0.00,0.00,0.00
10/09/2013,18,Garrigues,250061,"Albagés, l'",0.00,0.26,0.69,0.26
10/09/2013,37,Terra Alta,430712,Horta de Sant Joan,0.00,0.08,0.00,0.08
11/09/2013,40,Vallès Occidental,82055,Sant Cugat del Vallès,0.00,0.03,0.00,0.03
11/09/2013,6,Anoia,81022,Igualada,0.00,0.00,0.00,0.00
13/09/2013,2,Alt Empordà,171387,Portbou,0.00,0.05,0.00,0.05
14/09/2013,30,Ribera d'Ebre,430607,Flix,0.05,0.01,0.00,0.06
15/09/2013,40,Vallès Occidental,81252,Montcada i Reixac,0.00,0.40,0.00,0.40
16/09/2013,11,Baix Llobregat,80018,Abrera,0.00,0.01,0.00,0.01
17/09/2013,17,Garraf,82704,Sitges,0.40,0.00,0.00,0.40
17/09/2013,12,Baix Penedès,430167,"Arboç, l'",0.00,0.00,0.00,0.00
18/09/2013,18,Garrigues,250812,"Espluga Calba, l'",0.01,0.00,0.00,0.01
19/09/2013,10,Baix Empordà,171241,Pals,0.00,0.01,0.00,0.01
19/09/2013,30,Ribera d'Ebre,431508,Tivissa,73.10,37.30,55.00,110.40
21/09/2013,7,Bages,81786,Rajadell,0.00,0.47,0.00,0.47
22/09/2013,3,Alt Penedès,81228,Mediona,0.01,0.00,0.00,0.01
22/09/2013,30,Ribera d'Ebre,431508,Tivissa,0.01,0.00,0.00,0.01
22/09/2013,30,Ribera d'Ebre,431508,Tivissa,0.01,0.00,0.00,0.01
23/09/2013,3,Alt Penedès,81228,Mediona,0.00,0.01,0.00,0.01
25/09/2013,7,Bages,80538,Castellbell i el Vilar,0.00,0.02,0.00,0.02
25/09/2013,6,Anoia,80214,Bellprat,0.00,0.06,0.00,0.06
25/09/2013,33,Segrià,250334,Artesa de Lleida,0.00,0.06,0.00,0.06
25/09/2013,33,Segrià,250077,Albatàrrec,0.00,0.05,0.00,0.05
26/09/2013,10,Baix Empordà,171812,Santa Cristina d'Aro,0.72,0.00,0.00,0.72
27/09/2013,33,Segrià,251207,Lleida,0.00,0.04,0.00,0.04
27/09/2013,33,Segrià,250194,Almacelles,0.00,0.00,0.00,0.00
29/09/2013,1,Alt Camp,431613,Valls,0.11,0.00,0.00,0.11
30/09/2013,38,Urgell,252173,Tàrrega,0.00,1.00,0.00,1.00
30/09/2013,30,Ribera d'Ebre,430607,Flix,0.04,0.00,0.00,0.04
01/10/2013,37,Terra Alta,430483,Corbera d'Ebre,0.13,0.00,0.10,0.13
02/10/2013,35,Solsonès,251673,Pinós,0.00,1.80,1.80,1.80
02/10/2013,37,Terra Alta,430228,Batea,2.44,0.00,3.56,2.44
03/10/2013,17,Garraf,83073,Vilanova i la Geltrú,0.00,0.00,0.00,0.00
04/10/2013,41,Vallès Oriental,80333,Caldes de Montbui,0.00,0.00,0.00,0.00
09/10/2013,10,Baix Empordà,172057,Ullastret,0.03,0.03,0.00,0.06
11/10/2013,6,Anoia,83020,Vilanova del Camí,0.01,0.00,0.00,0.01
13/10/2013,33,Segrià,251023,"Granja d'Escarp, la",0.00,0.02,0.00,0.02
16/10/2013,22,Montsià,430043,Alcanar,0.00,0.04,0.60,0.04
16/10/2013,22,Montsià,430629,Freginals,0.00,0.31,0.00,0.31
17/10/2013,20,Gironès,171557,Salt,0.00,0.00,0.00,0.00
17/10/2013,41,Vallès Oriental,82107,Sant Feliu de Codines,0.00,0.01,0.00,0.01
17/10/2013,23,Noguera,250371,"Avellanes i Santa Linya, les",0.00,0.44,0.00,0.44
17/10/2013,37,Terra Alta,430640,Gandesa,0.00,0.16,2.14,0.16
21/10/2013,11,Baix Llobregat,82114,Sant Feliu de Llobregat,0.00,0.44,0.00,0.44
23/10/2013,42,Moianès,82589,Santa Maria d'Oló,0.00,0.08,0.00,0.08
23/10/2013,3,Alt Penedès,80581,Castellet i la Gornal,0.00,0.00,0.00,0.00
24/10/2013,20,Gironès,171637,Sant Gregori,0.22,0.00,0.00,0.22
24/10/2013,32,Segarra,251945,Sant Ramon,0.00,0.20,0.00,0.20
27/10/2013,36,Tarragonès,431536,Torredembarra,0.00,0.22,0.10,0.22
28/10/2013,2,Alt Empordà,171432,Rabós,0.30,2.00,0.90,2.30
28/10/2013,33,Segrià,251312,Massalcoreig,0.00,1.20,0.00,1.20
30/10/2013,2,Alt Empordà,171208,Palau-saverdera,0.00,0.03,0.00,0.03
30/10/2013,14,Berguedà,80229,Berga,0.00,0.33,0.00,0.33
30/10/2013,9,Baix Ebre,439060,"Ampolla, l'",0.00,0.09,0.00,0.09
01/11/2013,10,Baix Empordà,172095,Vall-llobrega,0.04,0.00,0.00,0.04
01/11/2013,41,Vallès Oriental,82107,Sant Feliu de Codines,0.00,0.07,0.00,0.07
01/11/2013,6,Anoia,82508,Santa Margarida de Montbui,0.00,0.08,0.00,0.08
01/11/2013,1,Alt Camp,430363,Cabra del Camp,0.10,0.00,0.00,0.10
02/11/2013,40,Vallès Occidental,82798,Terrassa,0.02,0.00,0.00,0.02
02/11/2013,11,Baix Llobregat,80765,Esparreguera,0.00,1.49,0.31,1.49
02/11/2013,23,Noguera,250371,"Avellanes i Santa Linya, les",0.15,0.00,0.00,0.15
02/11/2013,30,Ribera d'Ebre,431520,"Torre de l'Espanyol, la",1.38,0.00,0.00,1.38
03/11/2013,14,Berguedà,83089,Viver i Serrateix,0.00,0.01,0.00,0.01
03/11/2013,33,Segrià,252542,Vilanova de la Barca,0.00,0.80,0.60,0.80
03/11/2013,33,Segrià,251207,Lleida,0.00,0.04,0.00,0.04
04/11/2013,10,Baix Empordà,170767,Garrigoles,0.05,0.00,0.00,0.05
04/11/2013,6,Anoia,82508,Santa Margarida de Montbui,0.15,0.00,0.00,0.15
04/11/2013,6,Anoia,80214,Bellprat,0.17,0.00,0.00,0.17
05/11/2013,25,Pallars Jussà,251155,Isona i Conca Dellà,0.12,0.00,0.00,0.12
05/11/2013,33,Segrià,251023,"Granja d'Escarp, la",0.00,12.50,1.30,12.50
05/11/2013,33,Segrià,251023,"Granja d'Escarp, la",0.00,0.01,0.00,0.01
06/11/2013,2,Alt Empordà,170118,"Armentera, l'",0.00,0.40,0.00,0.40
06/11/2013,14,Berguedà,80116,Avià,0.00,0.04,0.00,0.04
06/11/2013,3,Alt Penedès,81458,Olèrdola,0.00,7.90,0.00,7.90
06/11/2013,22,Montsià,431362,Sant Carles de la Ràpita,0.00,0.04,0.00,0.04
06/11/2013,33,Segrià,250117,Alcarràs,0.00,0.09,0.00,0.09
07/11/2013,20,Gironès,170736,Fornells de la Selva,0.05,0.00,0.00,0.05
07/11/2013,28,Pla de l'Estany,171371,Porqueres,0.00,0.10,0.00,0.10
07/11/2013,6,Anoia,81859,Rubió,0.00,0.07,0.16,0.07
08/11/2013,2,Alt Empordà,171208,Palau-saverdera,0.00,0.20,0.50,0.20
08/11/2013,20,Gironès,171693,Sant Julià de Ramis,0.04,0.00,0.00,0.04
08/11/2013,6,Anoia,82861,"Torre de Claramunt, la",0.00,0.04,0.00,0.04
08/11/2013,36,Tarragonès,431482,Tarragona,0.00,0.04,0.03,0.04
09/11/2013,20,Gironès,170904,Llambilles,0.00,0.00,0.00,0.00
09/11/2013,20,Gironès,170904,Llambilles,0.00,0.00,0.00,0.00
09/11/2013,20,Gironès,170904,Llambilles,0.00,0.00,0.00,0.00
09/11/2013,33,Segrià,251023,"Granja d'Escarp, la",0.00,0.00,0.00,0.00
09/11/2013,33,Segrià,251023,"Granja d'Escarp, la",0.00,0.03,0.00,0.03
10/11/2013,11,Baix Llobregat,80765,Esparreguera,0.00,0.02,0.00,0.02
10/11/2013,3,Alt Penedès,82877,Torrelavit,0.00,0.10,0.00,0.10
10/11/2013,18,Garrigues,250978,Fulleda,0.16,0.00,0.00,0.16
10/11/2013,33,Segrià,251023,"Granja d'Escarp, la",0.00,0.02,0.00,0.02
10/11/2013,33,Segrià,251023,"Granja d'Escarp, la",0.00,0.01,0.00,0.01
10/11/2013,22,Montsià,430445,"Sénia, la",0.00,1.73,0.00,1.73
11/11/2013,2,Alt Empordà,171404,"Port de la Selva, el",0.00,0.00,0.00,0.00
11/11/2013,2,Alt Empordà,170470,Castelló d'Empúries,0.00,0.60,12.40,0.60
11/11/2013,10,Baix Empordà,172327,Vilopriu,431.72,88.64,213.92,520.36
11/11/2013,20,Gironès,170502,Cervià de Ter,2.68,0.00,0.40,2.68
11/11/2013,20,Gironès,170890,Llagostera,0.44,0.00,0.00,0.44
11/11/2013,2,Alt Empordà,170519,Cistella,0.05,0.00,0.00,0.05
11/11/2013,6,Anoia,81653,"Pobla de Claramunt, la",0.00,0.30,0.00,0.30
11/11/2013,25,Pallars Jussà,251155,Isona i Conca Dellà,0.00,0.24,0.00,0.24
11/11/2013,29,Priorat,430960,"Morera de Montsant, la",0.00,0.20,0.00,0.20
12/11/2013,34,Selva,170078,Amer,0.10,0.00,0.00,0.10
12/11/2013,12,Baix Penedès,431378,Sant Jaume dels Domenys,0.03,0.00,0.00,0.03
13/11/2013,6,Anoia,81859,Rubió,0.00,0.02,0.24,0.02
13/11/2013,16,Conca de Barberà,431476,Solivella,0.00,0.14,0.04,0.14
13/11/2013,29,Priorat,431140,Porrera,0.00,0.00,0.00,0.00
13/11/2013,33,Segrià,251207,Lleida,0.00,0.02,0.00,0.02
13/11/2013,33,Segrià,250387,Aitona,0.00,0.20,0.00,0.20
14/11/2013,8,Baix Camp,430923,Mont-roig del Camp,0.00,0.90,3.20,0.90
14/11/2013,33,Segrià,252326,Torres de Segre,0.00,0.04,0.01,0.04
15/11/2013,20,Gironès,170792,Girona,0.06,0.00,0.00,0.06
15/11/2013,6,Anoia,81022,Igualada,0.00,0.03,0.00,0.03
15/11/2013,5,Alta Ribagorça,251734,"Pont de Suert, el",0.00,0.01,0.00,0.01
26/11/2013,2,Alt Empordà,170669,Figueres,0.00,0.20,0.00,0.20
26/11/2013,12,Baix Penedès,431634,"Vendrell, el",0.00,0.35,0.00,0.35
27/11/2013,21,Maresme,82819,Teià,0.00,0.01,0.00,0.01
30/11/2013,9,Baix Ebre,431554,Tortosa,0.00,0.18,0.00,0.18
01/12/2013,21,Maresme,81555,Palafolls,0.00,0.00,0.00,0.00
01/12/2013,17,Garraf,83073,Vilanova i la Geltrú,0.01,0.00,0.00,0.01
01/12/2013,9,Baix Ebre,431042,"Perelló, el",0.08,0.00,0.00,0.08
02/12/2013,9,Baix Ebre,430252,Benifallet,1.60,1.00,0.00,2.60
03/12/2013,10,Baix Empordà,171609,Sant Feliu de Guíxols,0.04,0.00,0.10,0.04
03/12/2013,34,Selva,170237,Blanes,0.01,0.00,0.00,0.01
03/12/2013,34,Selva,170237,Blanes,0.00,0.00,0.00,0.00
03/12/2013,34,Selva,170237,Blanes,0.00,0.00,0.00,0.00
03/12/2013,34,Selva,170237,Blanes,0.03,0.00,0.00,0.03
03/12/2013,34,Selva,170237,Blanes,0.00,0.00,0.00,0.00
03/12/2013,34,Selva,170237,Blanes,0.00,0.00,0.00,0.00
03/12/2013,34,Selva,170237,Blanes,0.04,0.00,0.00,0.04
03/12/2013,34,Selva,170237,Blanes,0.00,0.00,0.00,0.00
03/12/2013,34,Selva,170237,Blanes,0.00,0.00,0.00,0.00
03/12/2013,34,Selva,170237,Blanes,0.00,0.00,0.00,0.00
03/12/2013,9,Baix Ebre,430252,Benifallet,0.00,0.00,0.00,0.00
04/12/2013,3,Alt Penedès,80654,Castellví de la Marca,0.00,0.01,0.00,0.01
05/12/2013,21,Maresme,82140,Vilassar de Dalt,0.00,0.01,0.00,0.01
05/12/2013,13,Barcelonès,80193,Barcelona,1.04,2.26,0.00,3.30
05/12/2013,40,Vallès Occidental,81878,Sabadell,0.00,0.18,0.00,0.18
08/12/2013,40,Vallès Occidental,82798,Terrassa,0.00,0.02,0.00,0.02
10/12/2013,24,Osona,82331,Sant Pere de Torelló,0.55,0.00,0.00,0.55
10/12/2013,14,Berguedà,80459,Capolat,0.00,0.45,0.00,0.45
12/12/2013,22,Montsià,430688,Godall,0.00,0.08,0.00,0.08
14/12/2013,20,Gironès,171864,Sarrià de Ter,0.03,0.00,0.01,0.03
14/12/2013,4,Alt Urgell,251654,Peramola,0.00,0.20,0.00,0.20
14/12/2013,9,Baix Ebre,439060,"Ampolla, l'",0.00,0.02,0.00,0.02
15/12/2013,3,Alt Penedès,81458,Olèrdola,0.04,0.00,0.00,0.04
15/12/2013,3,Alt Penedès,82270,Sant Martí Sarroca,0.02,0.00,0.00,0.02
16/12/2013,20,Gironès,171557,Salt,0.10,0.00,0.00,0.10
16/12/2013,11,Baix Llobregat,81234,Molins de Rei,0.00,0.01,0.00,0.01
16/12/2013,3,Alt Penedès,82270,Sant Martí Sarroca,0.00,0.00,0.00,0.00
17/12/2013,3,Alt Penedès,82270,Sant Martí Sarroca,0.00,0.00,0.00,0.00
18/12/2013,3,Alt Penedès,82270,Sant Martí Sarroca,0.00,0.00,0.00,0.00
19/12/2013,34,Selva,170097,Arbúcies,0.08,0.00,0.00,0.08
29/12/2013,42,Moianès,82397,Sant Quirze Safaja,0.00,0.00,0.00,0.00
04/01/2014,16,Conca de Barberà,431763,Vimbodí i Poblet,0.00,0.02,0.00,0.02
08/01/2014,39,Aran,252430,Vielha e Mijaran,0.00,0.80,0.00,0.80
10/01/2014,31,Ripollès,171077,Molló,0.30,0.67,0.00,0.97
12/01/2014,39,Aran,252430,Vielha e Mijaran,0.00,1.60,0.00,1.60
24/01/2014,3,Alt Penedès,80654,Castellví de la Marca,0.07,0.00,0.00,0.07
25/01/2014,25,Pallars Jussà,252022,Senterada,0.00,0.04,0.00,0.04
26/01/2014,21,Maresme,80039,Alella,0.00,0.01,0.00,0.01
26/01/2014,21,Maresme,82824,Tiana,0.00,9.60,0.00,9.60
26/01/2014,16,Conca de Barberà,430862,Montblanc,0.00,0.35,0.00,0.35
28/01/2014,33,Segrià,252108,Soses,0.00,0.06,0.00,0.06
29/01/2014,40,Vallès Occidental,81252,Montcada i Reixac,0.00,0.07,0.00,0.07
31/01/2014,14,Berguedà,82687,Cercs,0.00,0.00,0.00,0.00
01/02/2014,22,Montsià,430629,Freginals,0.00,0.03,0.00,0.03
01/02/2014,8,Baix Camp,431628,Vandellòs i l'Hospitalet de l'Infant,0.00,0.01,0.00,0.01
04/02/2014,5,Alta Ribagorça,251734,"Pont de Suert, el",0.00,0.90,0.00,0.90
04/02/2014,9,Baix Ebre,439039,Camarles,0.00,0.08,0.00,0.08
06/02/2014,41,Vallès Oriental,81810,"Roca del Vallès, la",0.02,0.00,0.00,0.02
07/02/2014,12,Baix Penedès,430379,Calafell,0.00,0.33,0.00,0.33
09/02/2014,9,Baix Ebre,431554,Tortosa,0.00,0.00,0.00,0.00
12/02/2014,3,Alt Penedès,81228,Mediona,0.00,0.02,0.00,0.02
12/02/2014,2,Alt Empordà,171289,Pau,0.00,0.80,0.20,0.80
13/02/2014,4,Alt Urgell,250886,Estamariu,0.00,1.40,0.00,1.40
14/02/2014,11,Baix Llobregat,80771,Esplugues de Llobregat,0.00,0.00,0.00,0.00
